5,513,35,32,7,32,4,49,49,1,3,24,11,1,1,1,1,66,2,4,2,14,11,42,52,9,15,9,21,4,6,10,11,9,6,1,1,2,,,
,,,2001_JHallCr_JoeHall,2001_JHallCr_NFChetLow,2002_JHallCr_JoeHall,2002_JHallCr_NFChetLow,2003_JHallCr_JoeHall,2003_JHallCr_NFChetLow,2003_NFChetHigh_NFChetHigh,2003_JHallCr_Harbor,2004_JHallCr_JoeHall,2004_JHallCr_NFChetLow,2005_JHallCr_JoeHall,2005_JHallCr_NFChetLow,2006_Coast_CoastSouth,2010_Coast_CoastSouth,2011_HunterCr_CapeSeb,2011_Coast_CoastSouth,2012_NFChetHigh_NFChetHigh,2012_Coast_CoastSouth,2012_Winchuck_WheelerLow,2013_JHallCr_JoeHall,2013_NFChetHigh_BravoCr,2013_NFChetHigh_NFChetHigh,2013_JHallCr_NFChetLow,2013_ChetcoMain_ChetcoMid,2013_JHallCr_Harbor,2013_Winchuck_WheelerLow,2013_PistolRSF_PistolSF,2013_Coast_CoastSouth,2013_Coast_CoastNorth,2014_Coast_CoastNorth,2014_NFChetHigh_NFChetHigh,2014_NFChetHigh_BravoCr,2014_ChetcoMain_ChetcoMid,2014_Coast_CoastSouth,2014_JHallCr_NFChetLow,,,
Ind,Pop,PrMS6A1, ,Pr9C3A1, ,PrMS39A1, ,PrMS45A1, ,PrMS43A1, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,Y
"13228","2012_Winchuck_WheelerLow","165","168","216","226","130","250","166","186","380","481","",42.056512,-124.122142,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13154","2012_Winchuck_WheelerLow","165","168","216","226","130","250","166","186","376","481","",42.05296,-124.12287,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"11956","2012_Winchuck_WheelerLow","165","168","216","226","130","250","166","186","376","481","",42.05337,-124.12354,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13226","2012_Winchuck_WheelerLow","165","168","216","226","130","250","166","186","380","481","",42.05685,-124.12256,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13227","2012_Winchuck_WheelerLow","165","168","216","226","130","250","166","186","380","481","",42.056577,-124.122167,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"2043_1","2013_JHallCr_JoeHall","165","168","216","226","130","250","166","186","376","485","",42.07431,-124.26276,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"2138_1","2013_JHallCr_JoeHall","165","168","216","226","130","250","166","186","376","485","",42.07195,-124.26172,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"2157_3","2013_JHallCr_JoeHall","165","168","216","226","130","250","166","186","380","485","",42.07286,-124.26089,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"11001","2013_NFChetHigh_BravoCr","165","168","216","226","130","250","166","186","372","481","",42.13939,-124.24152,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13592","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","250","166","186","384","485","",42.17384,-124.27785,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"WA12S-091713","2013_JHallCr_NFChetLow","165","168","216","226","130","254","166","186","376","485","",42.11426,-124.26043,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13746-9105","2013_ChetcoMain_ChetcoMid","165","168","216","226","130","246","166","186","376","477","",42.14438,-124.16193,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13766-9120","2013_JHallCr_Harbor","165","168","216","226","130","250","166","186","372","485","",42.06367,-124.24646,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13767-9121","2013_JHallCr_Harbor","165","168","216","226","130","250","166","186","372","485","",42.06188,-124.24346,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13773-9138","2013_JHallCr_NFChetLow","165","168","216","226","130","250","166","186","376","485","",42.1112,-124.27069,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13774-9174","2013_JHallCr_NFChetLow","165","168","216","226","130","250","166","166","372","493","",42.11089,-124.2711,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13778-9175","2013_JHallCr_NFChetLow","165","168","216","226","130","250","166","186","372","489","",42.11001,-124.27451,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13780-9139","2013_JHallCr_NFChetLow","165","168","216","226","130","250","166","186","376","485","",42.10456,-124.28078,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13781-9123","2013_JHallCr_NFChetLow","165","168","216","226","130","254","166","186","376","485","",42.10439,-124.2792,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13782-9140","2013_JHallCr_NFChetLow","165","168","216","226","130","250","166","186","376","485","",42.10448,-124.27913,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13785-9142","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","246","166","186","384","485","",42.15398,-124.26891,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13786-9143","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","246","166","186","384","485","",42.15399,-124.26904,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13787-9144","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","246","166","186","384","485","",42.15408,-124.26878,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13788-9145","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","250","166","186","388","485","",42.1525,-124.27049,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13789-9146","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","250","166","186","384","485","",42.15153,-124.27058,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13790-9147","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","250","166","186","388","485","",42.14971,-124.26933,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13835","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","246","166","186","380","485","",42.19259,-124.31269,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13844-9176","2013_NFChetHigh_BravoCr","165","168","216","226","130","254","166","186","368","485","",42.14172,-124.24573,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13845-9124","2013_NFChetHigh_BravoCr","165","168","216","226","130","250","166","186","384","485","",42.14236,-124.24773,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13846-9108","2013_NFChetHigh_BravoCr","165","168","216","226","130","250","166","186","380","485","",42.14235,-124.24822,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13847-9109","2013_NFChetHigh_BravoCr","165","168","216","226","130","250","166","186","388","485","",42.14317,-124.24907,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13849-9110","2013_Winchuck_WheelerLow","165","168","216","226","130","250","166","186","376","481","",42.05222,-124.12378,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13850-9111","2013_PistolRSF_PistolSF","165","168","216","226","130","250","166","186","376","485","",42.21569,-124.24871,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13859-9112","2013_Winchuck_WheelerLow","165","168","216","226","130","250","166","186","376","481","",42.05213,-124.12374,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13860-9148","2013_Winchuck_WheelerLow","165","168","216","226","130","250","166","186","376","481","",42.05191,-124.12489,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13861-9113","2013_Winchuck_WheelerLow","165","168","216","226","130","250","166","186","376","469","",42.05173,-124.12504,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13862-9114","2013_Winchuck_WheelerLow","165","168","216","226","130","254","166","186","376","481","",42.05164,-124.12521,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13863-9115","2013_Winchuck_WheelerLow","165","168","216","226","130","250","166","186","376","481","",42.05127,-124.12554,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13867-9117","2013_Winchuck_WheelerLow","165","168","216","226","130","250","166","166","380","481","",42.05153,-124.12596,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13870-9149","2013_JHallCr_Harbor","165","168","216","226","130","250","166","186","372","485","",42.06485,-124.24426,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13875-9132","2013_JHallCr_Harbor","165","168","216","226","130","250","166","186","372","485","",42.06274,-124.2487,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13878-9151","2013_NFChetHigh_BravoCr","165","168","216","226","130","250","166","186","384","485","",42.14486,-124.25015,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13879-9152","2013_NFChetHigh_BravoCr","165","168","216","226","130","250","166","186","485","485","",42.14506,-124.25038,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13881-9153","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","246","166","186","376","477","",42.1774,-124.31186,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13883-9133","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","254","166","186","372","485","",42.12523,-124.2769,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13885-9177","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","250","166","166","368","489","",42.12682,-124.2805,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13886-9154","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","250","166","186","376","485","",42.12749,-124.27908,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13887-9202","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","250","166","186","376","489","",42.12634,-124.27937,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13888","2013_JHallCr_JoeHall","165","168","216","226","130","250","166","166","376","376","",42.09171,-124.26347,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13889-9161","2013_JHallCr_NFChetLow","165","168","216","226","130","250","166","186","384","485","",42.08793,-124.23364,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13891-9162","2013_NFChetHigh_BravoCr","165","168","216","226","130","250","166","186","376","481","",42.14442,-124.25185,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13893-9178","2013_NFChetHigh_BravoCr","165","168","216","226","130","250","166","166","384","485","",42.15875,-124.24966,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13895-9155","2013_NFChetHigh_BravoCr","165","168","216","226","130","250","166","186","384","485","",42.15776,-124.24876,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13900-9156","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","250","166","186","384","485","",42.1678,-124.2759,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13902-9157","2013_Coast_CoastSouth","165","168","216","226","130","246","166","186","376","485","",42.16407,-124.31323,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13903-9179","2013_JHallCr_JoeHall","165","168","216","226","130","250","166","166","376","485","",42.09159,-124.26318,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13904-9180","2013_JHallCr_NFChetLow","165","168","216","226","130","250","186","186","384","485","",42.08744,-124.23333,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13905-9181","2013_Coast_CoastSouth","165","168","216","226","130","246","166","186","376","485","",42.16037,-124.3121,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13906-9163","2013_Coast_CoastSouth","165","168","216","226","130","246","166","186","376","485","",42.16402,-124.31329,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13908-9164","2013_Coast_CoastSouth","165","168","216","226","130","246","166","186","376","485","",42.14383,-124.31641,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13909-9158","2013_JHallCr_JoeHall","165","168","216","226","130","250","166","186","376","493","",42.09848,-124.26298,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13916","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","250","166","166","384","485","",42.18201,-124.26791,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13917-9182","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","250","166","186","384","485","",42.18264,-124.26754,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13918-9203","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","250","166","186","384","485","",42.18264,-124.26764,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13919-9183","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","250","166","186","384","485","",42.18363,-124.26857,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13920-9159","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","250","166","186","384","485","",42.1359,-124.26229,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13927-9185","2013_Winchuck_WheelerLow","165","168","216","226","130","250","166","186","380","481","",42.0504,-124.12397,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13928-9186","2013_Winchuck_WheelerLow","165","168","216","226","130","250","166","186","376","481","",42.05003,-124.12427,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13929-9187","2013_Winchuck_WheelerLow","165","168","216","226","130","250","166","186","376","481","",42.04999,-124.12472,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13930-A-9188","2013_Winchuck_WheelerLow","165","168","216","226","130","250","166","186","376","481","",42.05048,-124.12559,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13930-B","2013_Winchuck_WheelerLow","165","168","216","226","130","250","166","186","376","481","",42.05048,-124.12559,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13932-9189","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","250","166","186","384","485","",42.18278,-124.26704,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13933-9190","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","250","166","186","376","485","",42.18299,-124.2671,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13934","2013_PistolRSF_PistolSF","165","168","216","226","130","250","166","186","380","481","",42.21407,-124.24962,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13942-9194","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","214","166","186","384","481","",42.1834,-124.26749,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13945","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","246","166","186","380","485","",42.19269,-124.31284,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13951-9195","2013_Winchuck_WheelerLow","165","168","216","226","130","250","166","186","372","481","",42.05218,-124.12258,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13952-9196","2013_Winchuck_WheelerLow","165","168","216","226","130","250","166","186","376","481","",42.05195,-124.12231,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13954-9197","2013_Winchuck_WheelerLow","165","168","216","226","130","250","166","186","376","477","",42.05074,-124.12402,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13955-9198","2013_Winchuck_WheelerLow","165","168","216","226","130","250","166","186","376","477","",42.05006,-124.12535,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13957-9199","2013_Winchuck_WheelerLow","165","168","216","226","130","250","166","186","376","481","",42.05082,-124.12413,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13958-9200","2013_Winchuck_WheelerLow","165","168","216","226","130","250","166","186","364","481","",42.05074,-124.12707,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13959-9206","2013_PistolRSF_PistolSF","165","168","216","226","130","250","166","186","376","485","",42.21651,-124.24937,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13960-9207","2013_PistolRSF_PistolSF","165","168","216","226","130","250","166","186","376","485","",42.21651,-124.24889,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"14001-9208","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","250","166","186","380","485","",42.18301,-124.26592,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"14002","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","250","166","186","384","485","",42.183,-124.26586,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"14003-9209","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","250","166","186","384","481","",42.18048,-124.26955,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"14004","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","250","186","186","380","481","",42.18044,-124.26942,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"14005","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","250","166","186","376","485","",42.18121,-124.27177,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"14006-9210","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","250","166","186","372","485","",42.18121,-124.27153,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"14007-9211","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","250","166","186","376","485","",42.18342,-124.26535,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"14008-9212","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","250","166","186","376","485","",42.1838,-124.26508,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"14023","2013_Winchuck_WheelerLow","165","168","216","226","130","250","166","186","380","481","",42.05251,-124.12093,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"14024","2013_Winchuck_WheelerLow","165","168","216","226","130","250","166","186","349","481","",42.05238,-124.12138,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"14028","2013_Winchuck_WheelerLow","165","168","216","226","130","250","166","186","376","481","",42.04921,-124.119,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"14033","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","246","166","186","376","481","",42.17852,-124.31139,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"14035","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","246","166","186","380","485","",42.17709,-124.31119,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"14036","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","246","166","186","376","481","",42.17673,-124.31151,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"14056","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","250","166","186","384","481","",42.18337,-124.26778,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13872-9150","2013_JHallCr_Harbor","165","168","216","226","130","250","166","186","376","485","",42.06111,-124.24287,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13893","2013_NFChetHigh_BravoCr","165","168","216","226","130","250","166","186","384","485","",42.15875,-124.24966,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13931-9204","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","250","166","166","384","485","",42.18209,-124.26743,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13600","2013_JHallCr_JoeHall","165","168","216","226","130","250","166","186","376","489","",42.08759,-124.28152,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13632","2013_Coast_CoastSouth","165","168","216","226","130","250","166","186","368","477","",42.10261,-124.30978,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13635","2013_ChetcoMain_ChetcoMid","165","168","216","226","130","250","166","186","376","485","",42.11803,-124.19723,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13655","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","250","166","186","388","485","",42.14232,-124.26601,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13661","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","250","166","186","384","485","",42.17086,-124.27409,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13662","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","250","166","186","380","485","",42.17075,-124.27405,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13663","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","250","166","186","364","481","",42.1708,-124.27381,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13690","2013_NFChetHigh_BravoCr","165","168","216","226","130","246","166","186","376","477","",42.12215,-124.25191,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13692","2013_NFChetHigh_BravoCr","165","168","216","226","130","254","166","186","376","481","",42.12283,-124.25218,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13694","2013_NFChetHigh_BravoCr","165","168","216","226","130","250","166","186","372","481","",42.13658,-124.22733,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13695","2013_NFChetHigh_BravoCr","165","168","216","226","130","250","166","186","372","473","",42.13713,-124.22626,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13698","2013_NFChetHigh_BravoCr","165","168","216","226","130","250","166","186","380","489","",42.13786,-124.22575,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13699","2013_NFChetHigh_BravoCr","165","168","216","226","130","250","166","186","384","485","",42.13867,-124.22335,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13711","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","246","166","186","376","481","",42.17489,-124.29339,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13716","2013_NFChetHigh_BravoCr","165","168","216","226","130","250","166","186","388","481","",42.13982,-124.23516,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13735","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","250","166","186","384","485","",42.13615,-124.26283,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13737","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","250","166","186","376","485","",42.16837,-124.25997,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13738","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","250","166","186","380","485","",42.16805,-124.26163,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13739","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","250","166","186","380","485","",42.16801,-124.26139,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13744","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","250","166","186","380","485","",42.16846,-124.26145,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13747","2013_ChetcoMain_ChetcoMid","165","168","216","226","130","246","166","186","376","477","",42.14433,-124.16568,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13748","2013_ChetcoMain_ChetcoMid","165","168","216","226","130","246","166","186","376","477","",42.14429,-124.16564,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13749","2013_ChetcoMain_ChetcoMid","165","168","216","226","130","254","166","186","376","481","",42.14417,-124.16517,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13751","2013_ChetcoMain_ChetcoMid","165","168","216","226","130","246","166","186","376","477","",42.14355,-124.16454,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13753","2013_ChetcoMain_ChetcoMid","165","168","216","226","130","250","166","186","376","477","",42.14445,-124.16472,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"H-2-040113","2013_Coast_CoastSouth","165","168","216","226","130","250","166","186","376","485","",42.09097,-124.2897,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13801","2013_NFChetHigh_BravoCr","165","168","216","226","130","250","166","186","376","477","",42.13862,-124.22571,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13802","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","250","166","186","376","485","",42.17055,-124.26461,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13805","2013_NFChetHigh_BravoCr","165","168","216","226","130","250","166","186","372","477","",42.13528,-124.22466,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13824","2013_ChetcoMain_ChetcoMid","165","168","216","226","130","246","166","186","376","477","",42.14312,-124.16394,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13825","2013_JHallCr_Harbor","165","168","216","226","130","250","166","186","372","485","",42.06229,-124.24699,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13826","2013_JHallCr_Harbor","165","168","216","226","130","250","166","186","372","481","",42.06134,-124.24237,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13827","2013_JHallCr_Harbor","165","168","216","226","130","250","166","186","372","485","",42.06078,-124.241,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13828","2013_ChetcoMain_ChetcoMid","165","168","216","226","130","246","166","186","376","477","",42.14473,-124.16549,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13830","2013_JHallCr_JoeHall","165","168","216","226","130","250","166","186","376","485","",42.06063,-124.27077,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13831","2013_Coast_CoastNorth","165","168","216","226","130","246","166","186","376","481","",42.17888,-124.33982,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13832","2013_ChetcoMain_ChetcoMid","165","168","216","226","130","246","166","186","376","481","",42.14324,-124.16418,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13837","2013_ChetcoMain_ChetcoMid","165","168","216","226","130","246","166","186","376","477","",42.14425,-124.16572,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13838","2013_ChetcoMain_ChetcoMid","165","168","216","226","130","246","166","186","376","477","",42.14411,-124.16553,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13839","2013_ChetcoMain_ChetcoMid","165","168","216","226","130","246","166","186","376","477","",42.14382,-124.16469,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13840","2013_ChetcoMain_ChetcoMid","165","168","216","226","130","246","166","186","372","477","",42.14594,-124.16502,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13841","2013_ChetcoMain_ChetcoMid","165","168","216","226","130","246","166","186","376","481","",42.14574,-124.16517,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13842","2013_Coast_CoastNorth","165","168","216","226","130","246","166","186","376","485","",42.17951,-124.34534,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"2157-3","2013_JHallCr_JoeHall","165","168","216","226","130","250","166","186","380","485","",42.07286,-124.26089,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"11001-8874","2013_NFChetHigh_BravoCr","165","168","216","226","130","250","166","186","372","481","",42.13939,-124.24152,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"2027-1","2013_JHallCr_JoeHall","165","168","216","226","130","250","166","186","376","485","",42.09107,-124.2748,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"2138-1","2013_JHallCr_JoeHall","165","168","216","226","130","250","166","186","376","485","",42.07195,-124.26172,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"13873","2013_JHallCr_Harbor","165","168","216","226","130","250","166","186","372","485","",42.06185,-124.24354,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"14040","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","246","166","186","376","477","",42.17887,-124.31266,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"14041","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","246","166","186","376","481","",42.18081,-124.31171,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"14042","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","246","154","166","376","481","",42.18079,-124.31176,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"14043","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","246","166","186","376","481","",42.18089,-124.3119,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"14044","2013_NFChetHigh_NFChetHigh","165","168","216","226","130","246","166","186","376","485","",42.17777,-124.31346,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"14046","2013_NFChetHigh_BravoCr","165","168","216","226","130","250","166","186","384","485","",42.15184,-124.2445,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"14047","2013_Coast_CoastNorth","165","168","216","226","130","246","166","186","380","489","",42.1782,-124.34752,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"14049","2013_NFChetHigh_BravoCr","168","168","216","226","130","250","166","186","380","485","",42.15221,-124.24551,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"14077","2013_Coast_CoastNorth","165","168","216","226","130","246","166","186","376","481","",42.17581,-124.35645,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"14078","2013_Coast_CoastNorth","165","168","216","226","130","246","166","186","380","481","",42.17586,-124.35664,"","","","","","","","","","","","","","","","","","","","","","","","","",""
