5,729,42,14,25,14,15,14,7,1,7,3,5,1,1,41,1,5,29,18,6,9,39,36,101,1,35,2,1,1,66,2,4,2,14,29,94,15,21,4,16,12,15,1,2
,,,Nursery_0_CA,Nursery_2007_CA,Nursery_2006_OR,Nursery_2007_OR,Nursery_2008_OR,Nursery_2004_OR,Nursery_2003_OR,Nursery_2005_OR,Nursery_2006_CA,Nursery_2004_CA,Nursery_2000_CA,Nursery_0_OR,Nursery_2008_CA,Nursery_2009_OR,Nursery_2010_OR,Nursery_2010_CA,Nursery_2011_CA,Nursery_2012_OR,Nursery_2012_CA,JHallCr_2001_OR,JHallCr_2002_OR,JHallCr_2003_OR,NFChetHigh_2003_OR,JHallCr_2004_OR,JHallCr_2005_OR,Coast_2006_OR,Coast_2010_OR,HunterCr_2011_OR,Coast_2011_OR,NFChetHigh_2012_OR,Coast_2012_OR,Winchuck_2012_OR,JHallCr_2013_OR,NFChetHigh_2013_OR,ChetcoMain_2013_OR,Winchuck_2013_OR,PistolRSF_2013_OR,Coast_2013_OR,Coast_2014_OR,NFChetHigh_2014_OR,ChetcoMain_2014_OR,JHallCr_2014_OR
Ind,Pop,PrMS6A1, ,Pr9C3A1, ,PrMS39A1, ,PrMS45A1, ,PrMS43A1, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1631078-10","Nursery_2010_CA","165","168","216","226","130","246","166","186","368","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1631078-12","Nursery_2010_CA","165","168","216","226","130","246","166","186","372","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"#4177 Blomquist back up","Nursery_0_CA","165","168","216","226","130","246","166","186","368","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1631081-1","Nursery_2010_CA","165","168","216","226","130","246","166","186","368","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1631081-2","Nursery_2010_CA","165","168","216","226","130","246","166","186","368","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1631081-3","Nursery_2010_CA","165","168","216","226","130","246","166","186","368","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1631081-15","Nursery_2010_CA","165","168","216","226","130","246","166","186","368","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1631081-17","Nursery_2010_CA","165","168","216","226","130","246","166","186","372","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1631081-22","Nursery_2010_CA","165","168","216","226","130","246","166","186","372","489","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1644850-1","Nursery_2010_CA","165","168","216","226","130","246","166","186","372","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1644850-2","Nursery_2010_CA","165","168","216","226","130","246","166","186","372","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1644850-4","Nursery_2010_CA","165","168","216","226","130","246","166","186","372","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1644850-5","Nursery_2010_CA","165","168","216","226","130","246","166","186","372","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1644850-6","Nursery_2010_CA","165","168","216","226","130","246","166","186","372","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1644850-7","Nursery_2010_CA","165","168","216","226","130","246","166","186","368","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1644850-8","Nursery_2010_CA","165","168","216","226","130","246","166","186","372","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1644856-18","Nursery_2010_CA","165","168","216","226","130","246","166","186","372","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1644856-35","Nursery_2010_CA","165","168","216","226","130","246","166","186","372","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1341878-7","Nursery_2011_CA","165","168","216","226","130","250","166","186","364","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1341878-49","Nursery_2011_CA","165","168","216","226","130","250","166","186","368","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1365048","Nursery_2011_CA","165","168","216","226","130","246","166","186","372","477","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1496607","Nursery_2011_CA","165","168","216","226","130","246","166","186","281","372","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1560191-36","Nursery_2011_CA","165","168","216","226","130","246","166","186","281","376","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1583329-B","Nursery_2011_CA","165","168","216","226","130","246","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1583329-C","Nursery_2011_CA","165","168","216","226","130","246","166","186","372","489","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1596853","Nursery_2011_CA","165","168","216","226","130","246","166","186","372","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1596854","Nursery_2011_CA","165","168","216","226","130","250","166","186","372","481","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621925-9","Nursery_2011_CA","165","168","216","226","130","246","166","186","372","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621925-11","Nursery_2011_CA","165","168","216","226","130","246","166","186","372","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621926-8","Nursery_2011_CA","165","168","216","226","130","246","166","186","372","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1626660-3","Nursery_2011_CA","165","168","216","226","130","246","166","186","372","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1625769","Nursery_2011_CA","165","168","216","226","130","246","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1626651-10","Nursery_2011_CA","165","168","216","226","130","246","166","186","372","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1626656-1","Nursery_2011_CA","165","168","216","226","130","246","166","186","372","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1644994-2","Nursery_2011_CA","165","168","216","226","130","246","166","186","372","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PC#11-1366","Nursery_2011_CA","165","168","216","226","130","246","166","186","372","489","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ODA 81-8","Nursery_2012_OR","165","168","216","226","130","250","166","186","281","376","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ODA 81-9","Nursery_2012_OR","165","168","216","226","130","250","166","186","281","376","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ODA 81-37","Nursery_2012_OR","165","168","216","226","130","250","166","186","281","376","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ODA 114-6","Nursery_2012_OR","165","168","216","226","130","250","166","186","285","376","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"120187","Nursery_2012_OR","165","168","216","226","130","246","166","186","376","489","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"120189","Nursery_2012_CA","165","168","216","226","130","246","166","186","372","489","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"120231","Nursery_0_CA","165","168","216","226","130","246","166","186","372","481","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1404252-18","Nursery_2012_CA","165","168","216","226","130","246","166","186","281","372","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1497058-26","Nursery_2012_CA","165","168","216","226","130","250","166","186","364","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1644623-8","Nursery_2012_CA","165","168","216","226","130","246","166","186","281","372","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1644623-26","Nursery_2012_CA","165","168","216","226","130","246","166","186","281","388","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"230P06005897-8","Nursery_2012_CA","165","168","216","226","130","246","166","186","372","481","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"230P06005897-9","Nursery_2012_CA","165","168","216","226","130","246","166","186","372","481","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"230P06005898-20","Nursery_2012_CA","165","168","216","226","130","246","166","186","372","481","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"230P06005898-21","Nursery_2012_CA","165","168","216","226","130","246","166","186","372","477","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10998-V2","Nursery_2012_OR","165","168","216","226","130","254","166","186","380","489","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1004.1","JHallCr_2001_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1008.1","JHallCr_2001_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1019.1","JHallCr_2001_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1021.1","JHallCr_2001_OR","165","168","216","226","130","250","166","186","372","489","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1030.1","JHallCr_2001_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1031.1","JHallCr_2001_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1032.1","JHallCr_2001_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1033.1","JHallCr_2001_OR","165","168","216","226","130","250","166","186","376","465","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1041","JHallCr_2001_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1044","JHallCr_2001_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1055","JHallCr_2001_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2029.1","JHallCr_2001_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2043.1","JHallCr_2001_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2091.1","JHallCr_2001_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2092","JHallCr_2001_OR","165","168","216","226","130","254","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2096","JHallCr_2001_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2099.1","JHallCr_2001_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2108.1","JHallCr_2001_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2108.2","JHallCr_2001_OR","165","168","216","226","130","250","166","186","376","477","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2110.4","JHallCr_2001_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4088.1","JHallCr_2001_OR","165","168","216","226","130","250","166","186","376","489","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4089.1","JHallCr_2001_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4120","JHallCr_2001_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4122.4","JHallCr_2001_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4131","JHallCr_2001_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4143.1","JHallCr_2001_OR","165","168","216","226","130","250","166","186","376","489","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4144.1","JHallCr_2001_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4146.1","JHallCr_2001_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4154","JHallCr_2001_OR","165","168","216","226","130","250","166","186","380","489","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4158.2","JHallCr_2001_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4167.1","JHallCr_2001_OR","165","168","216","226","130","250","166","186","376","493","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4168.2","JHallCr_2001_OR","165","168","216","226","130","250","166","186","376","505","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4169.1","JHallCr_2001_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4172.2","JHallCr_2001_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4173.2","JHallCr_2001_OR","165","168","216","226","130","250","166","186","376","489","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5013.1","JHallCr_2001_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5019","JHallCr_2001_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1020.1","JHallCr_2001_OR","165","168","216","226","130","250","166","166","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018.1","JHallCr_2001_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2148.1","JHallCr_2002_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2153.3","JHallCr_2002_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2157.3","JHallCr_2002_OR","165","168","216","226","130","250","166","186","380","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2176","JHallCr_2002_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2178","JHallCr_2002_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2179","JHallCr_2002_OR","165","168","216","226","130","250","166","186","372","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2180","JHallCr_2002_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2181","JHallCr_2002_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2183","JHallCr_2002_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2184","JHallCr_2002_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2190","JHallCr_2002_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2192","JHallCr_2002_OR","165","168","216","226","130","250","166","186","372","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2193","JHallCr_2002_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2194","JHallCr_2002_OR","165","168","216","226","130","250","166","186","372","481","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2195","JHallCr_2002_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2206","JHallCr_2002_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2220","JHallCr_2002_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4215","JHallCr_2002_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4242","JHallCr_2002_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4251.1","JHallCr_2002_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4252.1","JHallCr_2002_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4280","JHallCr_2002_OR","165","168","216","226","130","250","166","186","380","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4297","JHallCr_2002_OR","165","168","216","226","130","250","166","186","372","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4301.1","JHallCr_2002_OR","165","168","216","226","130","250","166","186","376","481","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4318.1","JHallCr_2002_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4320.1","JHallCr_2002_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5410","JHallCr_2002_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5448.1","JHallCr_2002_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5449.1","JHallCr_2002_OR","165","168","216","226","130","254","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5450","JHallCr_2002_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5451","JHallCr_2002_OR","165","168","216","226","130","250","166","186","376","481","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5464","JHallCr_2002_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5467","JHallCr_2002_OR","165","168","216","226","130","250","166","186","372","481","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WA12-101402","JHallCr_2002_OR","165","165","216","216","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WA9-111302","JHallCr_2002_OR","165","165","216","216","130","250","166","186","372","489","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2027","JHallCr_2002_OR","165","168","216","226","130","254","166","186","380","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1105","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2222","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2234.1","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","489","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2234.2","JHallCr_2003_OR","165","168","216","226","130","250","166","186","372","489","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2235.1","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","489","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2235.2","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","493","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2236","JHallCr_2003_OR","165","168","216","226","130","250","166","186","372","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2236.10","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2236.6","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2236.7","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2243.1","JHallCr_2003_OR","165","168","216","226","130","250","166","186","380","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2243.3","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2243.5","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2243.6","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2243.8","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2271","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2274","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2295","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2336.1","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2336.2","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2336.3","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2336.4","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2336.5","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2340","JHallCr_2003_OR","165","168","216","226","130","250","166","186","372","481","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2344","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2402","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","489","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2404.1","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2424","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2542","NFChetHigh_2003_OR","165","168","216","226","130","250","166","186","372","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2552","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2554.4","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2554.5","JHallCr_2003_OR","165","168","216","226","130","250","166","186","372","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2572","JHallCr_2003_OR","165","168","216","226","130","246","166","186","376","489","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2598","JHallCr_2003_OR","165","168","216","226","130","250","166","186","372","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2611.1","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2611.2","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2611.3","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2615","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2617.1","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2617.2","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2617.3","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2622.1","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2622.2","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2622.3","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2624","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2628","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2631","JHallCr_2003_OR","165","168","216","226","130","250","166","186","372","481","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2634","JHallCr_2003_OR","165","168","216","226","130","246","166","186","376","489","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2641.1","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2641.2","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2642","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2643","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","477","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2644","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2644.1","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2644.2","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2644.3","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2647","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2647.1","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2647.2","JHallCr_2003_OR","165","168","216","226","130","250","166","186","376","485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
